question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
100356,58840,2020,North Carolina,460,SurveyUSA,158,Civitas Institute,SurveyUSA,325,SurveyUSA,A,2113,rv,rv,Online,U.S. President,0,,8/1/19,8/5/19,,,FALSE,,,FALSE,FALSE,8/8/19 8:43,,http://www.surveyusa.com/client/PollReport.aspx?g=29ae3168-9e12-474f-a207-f9a662509d55,general,Sanders,Bernard Sanders,DEM,47
100192,58823,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458,University of Texas - Tyler,,1261,rv,rv,Online,U.S. President,0,,8/1/19,8/4/19,,,FALSE,,,FALSE,FALSE,8/6/19 10:45,,https://www.uttyler.edu/politicalscience/files/pollingcenter/postdebatesummary.pdf,general,Sanders,Bernard Sanders,DEM,42.2
100480,58900,2020,North Carolina,988,Harper Polling,158,Civitas Institute,Harper Polling,132,Harper Polling,B,500,lv,lv,Live Phone,U.S. President,0,,8/1/19,8/4/19,,,FALSE,,,FALSE,FALSE,8/14/19 8:36,,https://gallery.mailchimp.com/259a50ef0a1608ab2bc2cf891/files/9afe301f-b5c3-498d-bab2-85360625c950/19.08_Civitas_NC_Statewide_Toplines.pdf,general,Sanders,Bernard Sanders,DEM,44
100180,58821,2020,Texas,1102,Emerson College,1164,Dallas Morning News,Emerson College,88,Emerson College,B+,1033,rv,rv,IVR/Online,U.S. President,0,,8/1/19,8/3/19,,,FALSE,,,FALSE,FALSE,8/6/19 9:17,,http://emersonpolling.com/2019/08/06/dallas-morning-news-emerson-poll-biden-leads-orourke-in-texas-presidential-primary-race-against-sen-john-cornyn-wide-open/,general,Sanders,Bernard Sanders,DEM,50.6
100138,58803,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A-,856,rv,rv,Live Phone,U.S. President,0,,7/25/19,8/1/19,,,FALSE,,,FALSE,FALSE,8/5/19 16:38,,https://projects.fivethirtyeight.com/polls/20190806_National.pdf,general,Sanders,Bernard Sanders,DEM,50
100686,58837,2020,Washington,573,Zogby Interactive/JZ Analytics,1165,24/7 Wall St.,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,1265,lv,lv,Online,U.S. President,0,,7/22/19,8/1/19,,,FALSE,,,FALSE,FALSE,8/16/19 14:32,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Sanders,Bernard Sanders,DEM,54.2
100082,58793,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,5000,lv,lv,IVR/Online,U.S. President,0,,7/21/19,8/1/19,,,FALSE,,,FALSE,FALSE,8/2/19 10:31,fielded from July 21-25 and July 28-August 1,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_aug02,general,Sanders,Bernard Sanders,DEM,46
99858,58759,2020,,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1233,rv,rv,IVR/Online,U.S. President,0,,7/27/19,7/29/19,,,FALSE,,,FALSE,FALSE,7/30/19 8:06,,http://emersonpolling.com/2019/07/29/july-national-poll-biden-extends-support-while-bernie-bounces-back/,general,Sanders,Bernard Sanders,DEM,51.2
99866,58764,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458,University of Texas - Tyler,,1414,rv,rv,Online,U.S. President,0,,7/24/19,7/27/19,,,FALSE,,,FALSE,FALSE,7/30/19 8:34,,https://www.uttyler.edu/politicalscience/files/pollingcenter/texassurveyjuly2019a.pdf,general,Sanders,Bernard Sanders,DEM,39.2
99795,58749,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1000,rv,rv,Online,U.S. President,0,,7/25/19,7/26/19,,,FALSE,,,FALSE,FALSE,7/29/19 9:23,,https://scottrasmussen.com/crosstabs-july-25-26/,general,Sanders,Bernard Sanders,DEM,39
99769,58731,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1004,rv,rv,Live Phone,U.S. President,0,,7/21/19,7/23/19,,,FALSE,,,FALSE,FALSE,7/25/19 18:22,,https://www.foxnews.com/politics/fox-news-poll-july-25,general,Sanders,Bernard Sanders,DEM,46
99735,58733,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1431,rv,rv,Live Phone,U.S. President,0,,7/17/19,7/22/19,,,FALSE,,,FALSE,FALSE,7/25/19 8:31,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633,general,Sanders,Bernard Sanders,DEM,45
99804,58748,2020,Michigan,1486,Climate Nexus,,,Climate Nexus,,,,820,rv,rv,Online,U.S. President,0,,7/14/19,7/17/19,,,FALSE,,,FALSE,FALSE,7/29/19 9:23,,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf,general,Sanders,Bernard Sanders,DEM,48
99309,58646,2020,,335,NBC News/Wall Street Journal,,,NBC News/Wall Street Journal,221,NBC News/Wall Street Journal,A-,800,rv,rv,Live Phone,U.S. President,0,,7/7/19,7/9/19,,,FALSE,,,FALSE,FALSE,7/14/19 10:01,,https://www.nbcnews.com/politics/meet-the-press/trump-trails-biden-warren-sanders-new-nbc-news-wall-street-n1029646,general,Sanders,Bernard Sanders,DEM,50
99090,58623,2020,,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1100,rv,rv,IVR/Online,U.S. President,0,,7/6/19,7/8/19,,,FALSE,,,FALSE,FALSE,7/9/19 8:37,,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/,general,Sanders,Bernard Sanders,DEM,51
99069,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3,ABC News/Washington Post,A+,1008,a,a,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,FALSE,,,FALSE,FALSE,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Sanders,Bernard Sanders,DEM,51
99070,58602,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3,ABC News/Washington Post,A+,875,rv,rv,Live Phone,U.S. President,0,,6/28/19,7/1/19,,,FALSE,,,FALSE,FALSE,7/7/19 11:38,,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/,general,Sanders,Bernard Sanders,DEM,49
98598,58565,2020,Maine,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,C+,767,rv,rv,IVR/Online,U.S. President,0,,6/24/19,6/24/19,,,FALSE,,,FALSE,FALSE,6/28/19 11:25,,http://orlando-politics.com/wp-content/uploads/2019/06/Maine-Jun-26-2019.pdf,general,Sanders,Bernard Sanders,DEM,53
98295,58535,2020,,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1096,rv,rv,IVR/Online,U.S. President,0,,6/21/19,6/24/19,,,FALSE,,,FALSE,FALSE,6/25/19 8:08,,http://emersonpolling.com/2019/06/24/june-national-poll-all-eyes-on-the-democratic-debates-biden-sanders-and-warren-separate-from-the-field/,general,Sanders,Bernard Sanders,DEM,54.6
98425,58542,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1001,rv,rv,Online,U.S. President,0,,6/22/19,6/23/19,,,FALSE,,,FALSE,FALSE,6/25/19 14:12,,https://scottrasmussen.com/crosstabs-june-22-23/,general,Sanders,Bernard Sanders,DEM,39
103857,59853,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A-,863,rv,rv,Live Phone,U.S. President,0,,9/26/19,10/3/19,,,FALSE,,,FALSE,FALSE,10/7/19 8:22,,https://projects.fivethirtyeight.com/polls/20191007_National.xlsx,general,Warren,Elizabeth Warren,DEM,48
103702,59775,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1000,rv,rv,Online,U.S. President,0,,10/1/19,10/2/19,,,FALSE,,,FALSE,FALSE,10/2/19 23:11,,https://scottrasmussen.com/crosstabs-oct-1-2-19-3/,general,Warren,Elizabeth Warren,DEM,37
103789,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,B+,837,rv,rv,IVR/Online,U.S. President,0,,9/29/19,10/2/19,,,FALSE,,,FALSE,FALSE,10/3/19 12:06,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Warren,Elizabeth Warren,DEM,51.6
103795,59820,2020,Ohio,1102,Emerson College,,,Emerson College,88,Emerson College,B+,837,rv,rv,IVR/Online,U.S. President,0,,9/29/19,10/2/19,,,FALSE,,,FALSE,FALSE,10/3/19 12:20,,http://emersonpolling.com/2019/10/03/statistical-dead-heat-with-biden-sanders-and-warren-voters-support-impeachment/,general,Warren,Elizabeth Warren,DEM,50.8
103851,59858,2020,Wisconsin,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1512,rv,rv,Live Phone,U.S. President,0,,9/29/19,10/2/19,,,FALSE,,,FALSE,FALSE,10/6/19 9:48,,https://www.foxnews.com/politics/fox-news-poll-results-september-29-october-2-2019-wisconsin,general,Warren,Elizabeth Warren,DEM,45
103479,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B+,2234,a,a,Online,U.S. President,0,,9/26/19,9/30/19,,,FALSE,,,FALSE,FALSE,9/30/19 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Warren,Elizabeth Warren,DEM,38
103480,59747,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B+,1917,rv,rv,Online,U.S. President,0,,9/26/19,9/30/19,,,FALSE,,,FALSE,FALSE,9/30/19 18:03,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_w2_09_30_2019-v3.pdf,general,Warren,Elizabeth Warren,DEM,42
103175,59699,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B+,1005,a,a,Online,U.S. President,0,,9/23/19,9/24/19,,,FALSE,,,FALSE,FALSE,9/24/19 19:17,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_09_24_2019__0.pdf,general,Warren,Elizabeth Warren,DEM,38
103176,59699,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B+,876,rv,rv,Online,U.S. President,0,,9/23/19,9/24/19,,,FALSE,,,FALSE,FALSE,9/24/19 19:17,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-09/topline_reuters_trump_biden_ukraine_poll_09_24_2019__0.pdf,general,Warren,Elizabeth Warren,DEM,41
103395,59723,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1548,rv,rv,Online,U.S. President,0,,9/21/19,9/24/19,,,FALSE,,,FALSE,FALSE,9/26/19 9:37,,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2019_09.pdf,general,Warren,Elizabeth Warren,DEM,48
103094,59642,2020,,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1019,rv,rv,IVR/Online,U.S. President,0,,9/21/19,9/23/19,,,FALSE,,,FALSE,FALSE,9/24/19 12:05,,http://emersonpolling.com/2019/09/24/warren-surges-biden-slips-and-sanders-steadies-three-way-dead-heat-for-the-nomination/,general,Warren,Elizabeth Warren,DEM,51
103233,59707,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1002,rv,rv,Online,U.S. President,0,,9/21/19,9/22/19,,,FALSE,,,FALSE,FALSE,9/25/19 7:49,,https://scottrasmussen.com/crosstabs-sep-21-22-19/,general,Warren,Elizabeth Warren,DEM,40
103037,59627,2020,Missouri,1056,Remington Research Group,421,Missouri Scout,Remington Research Group,279,Remington Research Group,C,1046,lv,lv,Automated Phone,U.S. President,0,,9/18/19,9/19/19,,,FALSE,,,FALSE,FALSE,9/22/19 9:23,,https://moscout.com/s/MOSCOUT-092019.pptx,general,Warren,Elizabeth Warren,DEM,40
103382,59714,2020,,573,Zogby Interactive/JZ Analytics,1165,24/7 Wall St.,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,1004,lv,lv,Live Phone/Online,U.S. President,0,,9/16/19,9/17/19,,,FALSE,,,FALSE,FALSE,9/25/19 15:06,,https://zogbyanalytics.com/news/900-the-zogby-poll-biden-bounces-back-trump-in-dead-heats-with-warren-and-sanders-voters-feel-democrats-have-gone-too-far-to-the-left,general,Warren,Elizabeth Warren,DEM,45
102937,59611,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1008,rv,rv,Live Phone,U.S. President,0,,9/15/19,9/17/19,,,FALSE,,,FALSE,FALSE,9/18/19 18:03,,https://www.foxnews.com/politics/fox-news-poll-september-15-17-2019,general,Warren,Elizabeth Warren,DEM,46
102786,59591,2020,California,1102,Emerson College,,,Emerson College,88,Emerson College,B+,830,rv,rv,IVR/Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/17/19 12:05,,http://emersonpolling.com/2019/09/17/biden-sanders-warren-in-statistical-tie-in-democratic-primary-harris-struggles-in-home-state/,general,Warren,Elizabeth Warren,DEM,61.2
102954,59595,2020,,460,SurveyUSA,,,SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/19/19 7:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,Warren,Elizabeth Warren,DEM,45
102955,59595,2020,,460,SurveyUSA,,,SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/19/19 7:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,Warren,Elizabeth Warren,DEM,43
102956,59595,2020,,460,SurveyUSA,,,SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/19/19 7:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,Warren,Elizabeth Warren,DEM,42
102969,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,,,FALSE,,,FALSE,FALSE,9/19/19 7:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,Warren,Elizabeth Warren,DEM,53
102970,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,,,FALSE,,,FALSE,FALSE,9/19/19 7:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,Warren,Elizabeth Warren,DEM,50
102971,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,,,FALSE,,,FALSE,FALSE,9/19/19 7:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,Warren,Elizabeth Warren,DEM,49
102982,59616,2020,Texas,1474,University of Texas - Tyler,,,University of Texas at Tyler,458,University of Texas - Tyler,,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,,,FALSE,,,FALSE,FALSE,9/19/19 9:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,Warren,Elizabeth Warren,DEM,36.5
102923,59604,2020,Florida,1218,Florida Atlantic University,,,Florida Atlantic University,97,Florida Atlantic University,C+,934,rv,rv,IVR/Online,U.S. President,0,,9/12/19,9/15/19,,,FALSE,,,FALSE,FALSE,9/18/19 13:18,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/warren-cutting-into-bidens-lead-in-florida.php,general,Warren,Elizabeth Warren,DEM,49.9
103401,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,C+,1009,a,a,Live Phone,U.S. President,0,,9/3/19,9/15/19,,,FALSE,,,FALSE,FALSE,9/26/19 13:04,,https://www.umw.edu/news/wp-content/uploads/sites/7/2019/09/Topline-1-2019.pdf,general,Warren,Elizabeth Warren,DEM,53
103413,59725,2020,Virginia,1253,Research America Inc.,682,University of Mary Washington,Research America Inc.,282,Research America Inc.,C+,882,rv,rv,Live Phone,U.S. President,0,,9/3/19,9/15/19,,,FALSE,,,FALSE,FALSE,9/26/19 19:09,,https://www.umw.edu/news/2019/09/26/trump-trails-leading-democratic-candidates-umw-survey-shows/,general,Warren,Elizabeth Warren,DEM,52
102803,59598,2020,Arizona,1329,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29,Bendixen & Amandi International,B-,520,rv,rv,Live Phone,U.S. President,0,,9/9/19,9/12/19,,,FALSE,,,FALSE,FALSE,9/18/19 7:45,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,general,Warren,Elizabeth Warren,DEM,42
102686,59572,2020,,927,Greenberg Quinlan Rosner (Democracy Corps),,,GQR Research,126,Greenberg Quinlan Rosner (Democracy Corps),B-,800,rv,rv,Live Phone,U.S. President,0,,9/7/19,9/11/19,,,FALSE,,,FALSE,FALSE,9/16/19 8:17,,https://democracycorps.com/wp-content/uploads/2019/09/DCorps_Full-Internal-National-Phone-FQ_091119.pdf,general,Warren,Elizabeth Warren,DEM,48
102687,59572,2020,,927,Greenberg Quinlan Rosner (Democracy Corps),,,GQR Research,126,Greenberg Quinlan Rosner (Democracy Corps),B-,775,lv,lv,Live Phone,U.S. President,0,,9/7/19,9/11/19,,,FALSE,,,FALSE,FALSE,9/16/19 8:17,,https://democracycorps.com/wp-content/uploads/2019/09/DCorps_Full-Internal-National-Phone-FQ_091119.pdf,general,Warren,Elizabeth Warren,DEM,48
102621,59556,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,534,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Warren,Elizabeth Warren,DEM,43
102624,59557,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,529,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Warren,Elizabeth Warren,DEM,41
102627,59558,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,527,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Warren,Elizabeth Warren,DEM,43
102335,59522,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1041,rv,rv,IVR/Online,U.S. President,0,,9/6/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:02,,http://emersonpolling.com/2019/09/10/sanders-slips-in-new-hampshire-biden-warren-take-lead/,general,Warren,Elizabeth Warren,DEM,49.1
102341,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Warren,Elizabeth Warren,DEM,44
102427,59505,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3,ABC News/Washington Post,A+,1003,a,a,Live Phone,U.S. President,0,,9/2/19,9/5/19,,,FALSE,,,FALSE,FALSE,9/11/19 7:08,,https://www.washingtonpost.com/context/sept-2-5-2019-washington-post-abc-news-poll/d4e18b36-79bf-492d-91e3-d1c7a49d37e2/,general,Warren,Elizabeth Warren,DEM,51
102432,59505,2020,,11,ABC News/Washington Post,,,ABC News/Washington Post,3,ABC News/Washington Post,A+,877,rv,rv,Live Phone,U.S. President,0,,9/2/19,9/5/19,,,FALSE,,,FALSE,FALSE,9/11/19 7:08,,https://www.washingtonpost.com/context/sept-2-5-2019-washington-post-abc-news-poll/d4e18b36-79bf-492d-91e3-d1c7a49d37e2/,general,Warren,Elizabeth Warren,DEM,51
102086,59475,2020,,228,IBD/TIPP,,,IBD/TIPP,144,IBD/TIPP,A-,848,rv,rv,Live Phone,U.S. President,0,,8/22/19,8/30/19,,,FALSE,,,FALSE,FALSE,9/3/19 12:43,,https://projects.fivethirtyeight.com/polls/20190903_National.xlsx,general,Warren,Elizabeth Warren,DEM,49
102230,59488,2020,Wisconsin,1075,Marquette University Law School,,,Marquette Law School,195,Marquette University Law School,A,800,rv,rv,Live Phone,U.S. President,0,,8/25/19,8/29/19,,,FALSE,,,FALSE,FALSE,9/4/19 15:26,,https://law.marquette.edu/poll/wp-content/uploads/2019/09/MLSP53Toplines.pdf,general,Warren,Elizabeth Warren,DEM,45
101816,59443,2020,,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1458,rv,rv,IVR/Online,U.S. President,0,,8/24/19,8/26/19,,,FALSE,,,FALSE,FALSE,8/27/19 12:04,,http://emersonpolling.com/2019/08/27/august-national-poll-sanders-closing-gap-with-biden-mayor-pete-fades/,general,Warren,Elizabeth Warren,DEM,50.4
101854,59451,2020,,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1422,rv,rv,Live Phone,U.S. President,0,,8/21/19,8/26/19,,,FALSE,,,FALSE,FALSE,8/28/19 8:06,,https://poll.qu.edu/national/release-detail?ReleaseID=3638,general,Warren,Elizabeth Warren,DEM,52
102449,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Warren,Elizabeth Warren,DEM,39
101733,59427,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1002,rv,rv,Online,U.S. President,0,,8/22/19,8/23/19,,,FALSE,,,FALSE,FALSE,8/26/19 7:58,,https://scottrasmussen.com/crosstabs-aug-22-23-19/,general,Warren,Elizabeth Warren,DEM,38
101843,59450,2020,Michigan,143,EPIC-MRA,,,EPIC-MRA,84,EPIC-MRA,B+,600,lv,lv,Live Phone,U.S. President,0,,8/17/19,8/21/19,,,FALSE,,,FALSE,FALSE,8/28/19 6:41,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_Aug2019_Media_Freq.pdf,general,Warren,Elizabeth Warren,DEM,49
100769,58930,2020,Colorado,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1000,rv,rv,IVR/Online,U.S. President,0,,8/16/19,8/19/19,,,FALSE,,,FALSE,FALSE,8/20/19 8:31,,http://emersonpolling.com/2019/08/20/colorado-2020-sanders-biden-and-warren-lead-democratic-field-democrats-look-to-gain-senate-seat/,general,Warren,Elizabeth Warren,DEM,53.5
100851,58963,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,1998,rv,rv,Online,U.S. President,0,,8/16/19,8/18/19,,,FALSE,,,FALSE,FALSE,8/21/19 0:04,,https://morningconsult.com/wp-content/uploads/2019/08/190845_crosstabs_POLITICO_RVs_v1_JB.pdf,general,Warren,Elizabeth Warren,DEM,35
100763,58933,2020,Nevada,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,C+,926,rv,rv,IVR/Online,U.S. President,0,,8/14/19,8/16/19,,,FALSE,,,FALSE,FALSE,8/20/19 8:30,,http://orlando-politics.com/wp-content/uploads/2019/08/Nevada-General-and-Democratic-Caucus-August-16-2019.pdf,general,Warren,Elizabeth Warren,DEM,46
101007,58960,2020,Arizona,1293,OH Predictive Insights/MBQF,,,OH Predictive Insights,235,OH Predictive Insights/MBQF,C+,600,lv,lv,IVR/Live Phone,U.S. President,0,,8/13/19,8/14/19,,,FALSE,,,FALSE,FALSE,8/22/19 9:04,,https://www.dropbox.com/s/ogvwnsp7g2h8dg5/AZPOP%20Q3%20PREZ%20-%20PR%20Report%20FNL%20%281%29.pdf,general,Warren,Elizabeth Warren,DEM,43
100643,58906,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,,,Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,1013,rv,rv,Live Phone,U.S. President,0,,8/11/19,8/13/19,,,FALSE,,,FALSE,FALSE,8/15/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-8-15,general,Warren,Elizabeth Warren,DEM,46
100716,58907,2020,,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,897,lv,lv,Online,U.S. President,0,,8/9/19,8/12/19,,,FALSE,,,FALSE,FALSE,8/19/19 12:51,,https://247wallst.com/special-report/2019/08/19/trump-in-dead-heats-with-biden-and-sanders-half-of-voters-silently-support-trump-3/5/,general,Warren,Elizabeth Warren,DEM,43
100693,58918,2020,Alaska,573,Zogby Interactive/JZ Analytics,1165,24/7 Wall St.,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,321,lv,lv,Online,U.S. President,0,,7/22/19,8/9/19,,,FALSE,,,FALSE,FALSE,8/16/19 14:33,,https://247wallst.com/special-report/2019/08/16/24-7-wall-st-zogby-analytics-battleground-state-poll-most-alaskan-voters-do-not-support-trump-but-agree-on-certain-issues/4/,general,Warren,Elizabeth Warren,DEM,32
100464,58891,2020,New Hampshire,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,C+,505,rv,rv,IVR/Online,U.S. President,0,,8/2/19,8/6/19,,,FALSE,,,FALSE,FALSE,8/13/19 9:05,,http://orlando-politics.com/wp-content/uploads/2019/08/New-Hampshire-August-8-2019-v2.pdf,general,Warren,Elizabeth Warren,DEM,49
